id,wgt,ethnicity,racegroup,state,gender,education,nativity1,nativity2,legality,income1,income2,age1,age2,reg,vote,voteres,party,partycloser1,partycloser2,favorbo,favordt,favorhc,contact1,contact2,e1,e2,e3,e4,e5,e6,i1,i2,i3,i4,mi1,mi2,mi3,mi4,mi5,mi6,mi7,mi8,mi9,ma1,ma2,ma3,ma4,ma5,ma6,ma7,identity
0800000143,183.5054734,(03) Chinese,(2) Pacific Islander,HI               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(7) $250,000 and over",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,NA,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0650000262,697.4658916,(13) Samoan,(2) Pacific Islander,[MASKED BY ICPSR],(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,NA,NA
0800000322,533.8077514,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0800000313,183.5054734,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(3) Independent,NA,(3) Closer to neither party,(2) Somewhat unfavorable,(4) Very favorable,(2) Somewhat unfavorable,(2) No,(2) No,(5) Strongly disagree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,(5) Strongly disagree,(4) Somewhat disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0600000151,533.8077514,(04) Filipino,(2) Pacific Islander,HI               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(1) Less than $50,000",(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(5) Some other candidate,(3) Independent,NA,(3) Closer to neither party,(3) Somewhat favorable,(1) Very unfavorable,(1) Very unfavorable,(2) No,(2) No,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,NA,NA
0800000183,183.5054734,(12) Native Hawaiian,(9) Multiracial American,HI               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(3) Neither,(3) Neither,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0800000211,205.4590354,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(5) No opinion,(1) Yes,(1) Yes,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,NA,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(3) Neither,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,NA,NA
0650000338,561.8609328,(13) Samoan,(2) Pacific Islander,CA               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,(2) Not registered,NA,NA,(1) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(3) Neither,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,NA,NA
0800000162,183.5054734,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(1) Democrat,NA,(1) Closer to the Republican Party,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) No,(2) No,NA,NA,(1) Strongly agree,(1) Strongly agree,NA,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,NA,NA
0800000050,594.7818272,(12) Native Hawaiian,(2) Pacific Islander,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,(1) U.S. Citizen,"(7) $250,000 and over",NA,(2) 35 or above,(5) 65 or over,"(1) Yes, registered",(1) Yes,(2) Trump,(1) Democrat,NA,(1) Closer to the Republican Party,(1) Very unfavorable,(4) Very favorable,(1) Very unfavorable,(1) Yes,(2) No,(5) Strongly disagree,(2) Somewhat agree,(2) Somewhat agree,(5) Strongly disagree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(2) Somewhat agree,(5) Strongly disagree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0800000600,205.4590354,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(2) No,NA,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(1) Yes,(1) Yes,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,NA,NA,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0800000426,1657.312977,(12) Native Hawaiian,(2) Pacific Islander,WA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,(1) U.S. Citizen,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(1) Democrat,NA,(1) Closer to the Republican Party,(1) Very unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(5) Strongly disagree,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,NA,NA
0800000224,636.9540177,(13) Samoan,(2) Pacific Islander,HI               ,(2) Female,(3) High school degree/GED,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0600000383,205.4590354,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,NA,(1) Democrat,NA,NA,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) No,(2) No,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0600000073,473.9710811,(07) Japanese,(2) Pacific Islander,NV               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,NA,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(1) Yes,(2) No,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0650000055,1307.5078872,(12) Native Hawaiian,(2) Pacific Islander,NC               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(3) Gary Johnson,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0600000187,205.4590354,(04) Filipino,(2) Pacific Islander,HI               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,NA,(3) Independent,NA,(3) Closer to neither party,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(1) Yes,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(3) Neither,(3) Neither,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,NA,NA
0800000295,183.5054734,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,(2) Not registered,(2) No,NA,(3) Independent,NA,(3) Closer to neither party,(4) Very favorable,(1) Very unfavorable,(1) Very unfavorable,(1) Yes,(2) No,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(5) Strongly disagree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0400000174,594.7818272,(16) Fijian,(2) Pacific Islander,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,(1) U.S. Citizen,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,NA,(4) Very favorable,(3) Somewhat favorable,(3) Somewhat favorable,(2) No,(2) No,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,NA,NA
0600000426,205.4590354,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(5) Some other candidate,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(5) No opinion,(3) Somewhat favorable,(1) Yes,(2) No,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(3) Neither,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(4) Somewhat disagree,(3) Neither,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0250000235,480.4998979,(13) Samoan,(2) Pacific Islander,[MASKED BY ICPSR],(1) Male,(3) High school degree/GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(3) Somewhat favorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0800000388,568.8946623,(03) Chinese,(2) Pacific Islander,HI               ,(1) Male,(3) High school degree/GED,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,(2) Not registered,(2) No,NA,(3) Independent,NA,(3) Closer to neither party,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) No,(2) No,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0450000005,594.7818272,(16) Fijian,(2) Pacific Islander,CA               ,(1) Male,"(4) Some college, but no degree",NA,NA,(1) U.S. Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(3) Independent,NA,(3) Closer to neither party,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) No,(2) No,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,NA,NA
0800000097,205.4590354,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0850000114,4554.1940277,(13) Samoan,(2) Pacific Islander,WA               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,NA,NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(5) Strongly disagree,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,NA,NA
0600000287,561.8609328,(12) Native Hawaiian,(2) Pacific Islander,CA               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(2) No,NA,(1) Democrat,NA,(1) Closer to the Republican Party,(4) Very favorable,(4) Very favorable,(1) Very unfavorable,(2) No,(2) No,NA,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(3) Neither,NA,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0400000339,594.7818272,(16) Fijian,(2) Pacific Islander,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,(4) Something else,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,NA,NA,NA,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(5) No opinion,(3) Somewhat favorable,NA,NA,(1) Strongly agree,(4) Somewhat disagree,(2) Somewhat agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,NA,(2) No,(1) Yes,(2) No,NA,NA
0850000404,183.5054734,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(2) No,NA,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0650000311,612.1489485,(12) Native Hawaiian,(2) Pacific Islander,AZ               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(1) Democrat,NA,(1) Closer to the Republican Party,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(1) Yes,(2) No,(5) Strongly disagree,(2) Somewhat agree,(5) Strongly disagree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0650000321,183.5054734,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(2) No,(2) No,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(5) Strongly disagree,(4) Somewhat disagree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0800000433,674.2748114,(13) Samoan,(2) Pacific Islander,HI               ,(1) Male,(3) High school degree/GED,NA,NA,(1) U.S. Citizen,NA,"(2) $50,000 to $100,000",(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0800000557,609.5894705,(03) Chinese,(2) Pacific Islander,NY               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,NA,(1) Very unfavorable,(4) Very favorable,(1) Very unfavorable,(2) No,(2) No,(4) Somewhat disagree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(4) Somewhat disagree,(4) Somewhat disagree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,NA,NA
0600000228,77.4962107,(03) Chinese,(2) Pacific Islander,NH               ,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(2) Republican,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(1) Yes,(3) Neither,(2) Somewhat agree,(3) Neither,(3) Neither,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(3) Neither,(4) Somewhat disagree,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,NA,NA
0800000668,568.8946623,(12) Native Hawaiian,(2) Pacific Islander,HI               ,(1) Male,(3) High school degree/GED,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(3) Independent,NA,(3) Closer to neither party,(3) Somewhat favorable,(2) Somewhat unfavorable,(1) Very unfavorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(2) Somewhat agree,NA,(4) Somewhat disagree,(5) Strongly disagree,(4) Somewhat disagree,(2) Somewhat agree,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,NA,NA
