"id","state","age","gender","party","race","socioecon_bg","familyincome","density","ever_donor","voted2008","voted2010","voted2012","voted2014","vote2012_prob","vote2014_prob","ideology_score","dem_score","dem2012_score","homeowner_score","college_grad_prob","gun_owner_prob","hunter_prob","married_prob","religion"
21483,"NC",71,"F","DEM","B","NON-FAMILY, NOT WEALTHY",16000,"URBAN",0,1,1,1,1,98,77.849998,60.700001,98.550003,96.389999,9,0.193,0.13600001,0.046,0.15099999,"UNCODED"
21086,"NC",42,"F","DEM","B","NON-FAMILY, NOT WEALTHY",42000,"URBAN",0,1,1,1,1,97.800003,77.260002,63.200001,97.260002,96.669998,9,0.472,0.14399999,0.046,0.126,"UNCODED"
22465,"NC",41,"F","DEM","B","NON-FAMILY, NOT WEALTHY",56000,"URBAN",0,1,0,1,1,91,56.240002,60.700001,98.080002,96.629997,9,0.34400001,0.23100001,0.046,0.43900001,"UNCODED"
22705,"NC",38,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",162000,"URBAN",1,1,1,1,0,97.900002,81.199997,59.200001,98.550003,96.779999,9,0.63499999,0.139,0.046,0.148,"UNCODED"
22146,"NC",53,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",112000,"URBAN",1,1,1,1,1,98.900002,92.07,78.800003,98.550003,98.900002,9,0.792,0.15800001,0.046,0.57700002,"UNCODED"
21826,"NC",29,"F","DEM","B","FACTORY/SERVICE",20000,"URBAN",0,1,0,1,0,62,33.91,60.200001,98.080002,94.239998,7,0.29300001,0.106,0.046,0.112,"UNCODED"
22303,"NC",65,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",33000,"URBAN",0,1,1,1,1,98.400002,84.18,63.599998,96.25,98.919998,9,0.37,0.115,0.046,0.13,"UNCODED"
22003,"NC",62,"F","DEM","B","SINGLES, SERVICE ECONOMY",17000,"URBAN",0,1,0,1,0,96.199997,59.759998,66.5,98.550003,98.690002,8,0.206,0.127,0.046,0.182,"UNCODED"
22273,"NC",41,"F","DEM","B","NON-FAMILY, NOT WEALTHY",82000,"URBAN",1,0,0,1,0,27,58.119999,65.199997,38.080002,94.239998,9,0.382,0.168,0.182,0.11,"UNCODED"
21955,"NC",26,"F","DEM","B","MODERATELY WEALTHY",5000,"URBAN",0,0,0,0,0,60.400002,4.77,72.199997,96.849998,97.32,1,0.44100001,0.090000004,0.046,0.059999999,"UNCODED"
21598,"NC",62,"F","DEM","B","NON-FAMILY, NOT WEALTHY",13000,"URBAN",0,1,1,1,1,98.699997,87.110001,59.799999,98.550003,97.110001,3,0.38999999,0.13699999,0.046,0.15000001,"UNCODED"
22673,"NC",36,"F","DEM","B","NON-FAMILY, NOT WEALTHY",36000,"URBAN",0,1,0,1,1,87.199997,66,59.900002,98.080002,97.959999,8,0.39700001,0.205,0.046,0.50800002,"UNCODED"
21300,"NC",63,"F","DEM","B","SINGLES, SERVICE ECONOMY",7000,"URBAN",0,0,0,1,1,18.1,40.099998,68.400002,98.550003,97.860001,9,0.234,0.22,0.046,0.35499999,"UNCODED"
22634,"NC",50,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",112000,"URBAN",1,1,1,1,1,95.699997,82.639999,43.700001,38.549999,53.240002,9,0.83700001,0.20999999,0.14300001,0.82099998,"UNCODED"
22602,"NC",37,"F","DEM","B","MODERATELY WEALTHY",28000,"URBAN",0,0,0,1,1,35.799999,30.25,61.5,93.82,95.300003,3,0.65499997,0.075000003,0.046,0.271,"UNCODED"
22706,"NC",26,"F","DEM","B","FACTORY/SERVICE",8000,"RURAL",0,0,0,1,0,46.400002,24.41,62.5,94.330002,97.639999,9,0.27900001,0.167,0.046,0.068000004,"UNCODED"
22348,"NC",74,"F","DEM","B","BLUE COLLAR, UNIONS",21000,"RURAL",0,1,1,1,0,74.099998,62.720001,49.099998,98.080002,95.32,8,0.27000001,0.22400001,0.046,0.49399999,"UNCODED"
21368,"NC",59,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",18000,"URBAN",0,0,0,1,0,54.799999,35.939999,63,93.160004,98.599998,7,0.264,0.147,NA,0.21799999,"UNCODED"
22077,"NC",77,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",46000,"URBAN",0,1,1,1,1,98.400002,86.610001,74.699997,92.540001,98.989998,9,0.64099997,0.139,0.046,0.66399997,"UNCODED"
21914,"NC",30,"F","DEM","B","MODERATELY WEALTHY",40000,"URBAN",0,1,0,1,0,96.199997,46.049999,74.199997,98.080002,97.32,1,0.60000002,0.075000003,0.046,0.056000002,"UNCODED"
21548,"NC",36,"F","DEM","B","VERY WEALTHY",198000,"URBAN",1,0,0,1,0,41.700001,42.66,65.199997,77.610001,97.610001,9,0.80199999,0.124,NA,0.51599997,"UNCODED"
22362,"NC",25,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",25000,"URBAN",0,0,0,1,1,79.300003,24.34,71.800003,77.610001,96.970001,6,0.69999999,0.11,NA,0.115,"UNCODED"
21644,"NC",58,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",94000,"URBAN",1,1,0,0,0,55.5,24.459999,58.299999,97.260002,94.900002,9,0.43399999,0.17399999,0.046,0.092,"UNCODED"
21670,"NC",71,"F","DEM","B","FACTORY/SERVICE",57000,"RURAL",0,1,1,1,1,98.199997,84.260002,61.900002,98.550003,99.360001,9,0.15700001,0.118,0.046,0.088,"UNCODED"
21990,"NC",28,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",21000,"URBAN",0,0,0,1,0,12.8,24.08,72.300003,77.610001,97.720001,6,0.65799999,0.113,NA,0.30199999,"UNCODED"
21287,"NC",69,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",57000,"URBAN",0,1,1,1,1,98.400002,85.910004,62.700001,98.550003,99.389999,9,0.27900001,0.114,NA,0.175,"UNCODED"
22504,"NC",58,"F","DEM","B","MODERATELY WEALTHY",25000,"URBAN",0,1,1,1,0,97.900002,83.589996,63.299999,36.25,97.650002,9,0.64099997,0.18799999,0.046,0.142,"UNCODED"
22633,"NC",37,"F","DEM","B","NON-FAMILY, NOT WEALTHY",49000,"URBAN",0,1,0,1,1,95.900002,62.290001,60.900002,93.82,96.629997,8,0.40400001,0.116,0.046,0.168,"UNCODED"
21564,"NC",26,"F","DEM","B","NON-FAMILY, NOT WEALTHY",17000,"URBAN",0,0,0,0,0,NA,21.09,61.700001,NA,95.050003,1,0.33700001,0.114,NA,0.112,"UNCODED"
22649,"NC",26,"F","DEM","B","SINGLES, SERVICE ECONOMY",5000,"URBAN",0,1,1,1,1,96.699997,76.300003,66.5,77.610001,97.400002,4,0.27500001,0.093999997,NA,0.113,"UNCODED"
22473,"NC",71,"F","DEM","B","FACTORY/SERVICE",17000,"URBAN",0,1,1,1,1,89.199997,50.220001,60.299999,98.080002,97.010002,9,0.119,0.176,0.046,0.093999997,"UNCODED"
22286,"NC",62,"F","DEM","B","MODERATELY WEALTHY",43000,"RURAL",0,1,1,1,1,98.699997,91.330002,64.800003,83.410004,95.550003,9,0.50800002,0.23999999,0.046,0.745,"UNCODED"
21832,"NC",78,"F","DEM","B","TRADITIONAL FAMILY, RURAL ECONOMY",5000,"URBAN",1,1,1,1,1,98.800003,82.5,63,96.25,99.150002,9,0.242,0.122,0.046,0.081,"UNCODED"
22438,"NC",46,"F","DEM","B","SINGLES, SERVICE ECONOMY",9000,"URBAN",0,1,1,1,1,91,59.630001,58.099998,90.339996,96.410004,1,0.17900001,0.118,0.046,0.039000001,"UNCODED"
22104,"NC",50,"F","DEM","B","NON-FAMILY, WORKING",6000,"URBAN",0,1,0,1,0,70.699997,37.48,57.400002,94.330002,95.019997,7,0.214,0.142,0.046,0.14300001,"UNCODED"
21607,"NC",41,"F","DEM","B","MODERATELY WEALTHY",57000,"URBAN",0,1,1,1,1,95,77.309998,69.800003,95.209999,98.419998,9,0.51200002,0.198,0.046,0.852,"UNCODED"
21238,"NC",30,"F","DEM","B","VERY WEALTHY",128000,"URBAN",1,1,1,1,1,98.099998,80.730003,71.099998,98.080002,98.370003,8,0.884,0.146,0.046,0.65799999,"UNCODED"
21907,"NC",43,"F","DEM","B","FACTORY/SERVICE",15000,"CLUSTER",0,1,0,1,1,82.300003,51.09,58.099998,98.080002,98.080002,5,0.37200001,0.183,0.046,0.377,"UNCODED"
21913,"NC",53,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",54000,"RURAL",0,1,1,1,1,91.5,73.540001,63.200001,77.610001,95.32,5,0.36399999,0.26100001,NA,0.83200002,"UNCODED"
21222,"NC",58,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",66000,"URBAN",0,1,1,1,1,98.300003,83.68,74.800003,96.25,99.150002,9,0.588,0.16599999,0.046,0.083999999,"UNCODED"
22569,"NC",27,"F","DEM","B","SINGLES, SERVICE ECONOMY",21000,"URBAN",0,0,0,1,0,33.200001,27.940001,60.299999,87.790001,95.32,7,0.215,0.134,0.046,0.14300001,"UNCODED"
21567,"NC",34,"F","DEM","B","MODERATELY WEALTHY",107000,"URBAN",0,1,1,0,0,97.599998,76.059998,67.400002,98.080002,96.160004,9,0.58099997,0.127,0.046,0.68099999,"UNCODED"
21982,"NC",54,"F","DEM","B","SINGLES, SERVICE ECONOMY",5000,"URBAN",0,1,0,1,0,37.099998,41.5,59.900002,98.080002,96.410004,9,0.17900001,0.17,0.193,0.127,"UNCODED"
21432,"NC",51,"F","DEM","B","NON-FAMILY, NOT WEALTHY",13000,"URBAN",0,1,1,1,1,97,78.949997,59.5,96.849998,96.389999,0,0.34099999,0.126,0.046,0.25999999,"UNCODED"
22712,"NC",42,"F","DEM","B","NON-FAMILY, NOT WEALTHY",13000,"URBAN",0,1,1,1,1,96,76.580002,64.699997,98.080002,97.050003,2,0.31200001,0.098999999,0.046,0.103,"UNCODED"
22042,"NC",64,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",33000,"URBAN",0,1,1,1,1,99,88.900002,58.099998,96.209999,98.620003,9,0.28400001,0.273,0.046,0.86500001,"UNCODED"
22082,"NC",31,"F","DEM","B","MODERATELY WEALTHY",6000,"URBAN",0,1,0,1,1,80.699997,29.440001,63.200001,77.610001,96.540001,1,0.51599997,0.119,NA,0.105,"UNCODED"
22734,"NC",27,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",124000,"URBAN",1,1,1,1,1,98.300003,87.610001,50.900002,77.610001,81,9,0.54299998,0.20999999,NA,0.76700002,"UNCODED"
21585,"NC",50,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",70000,"URBAN",1,0,0,1,1,54.5,45.029999,53.799999,77.610001,95.32,9,0.29499999,0.233,0.046,0.64600003,"UNCODED"
21319,"NC",63,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",44000,"URBAN",1,1,1,1,1,97.099998,77.190002,63.900002,97.260002,98.910004,9,0.34299999,0.25799999,0.206,0.81,"UNCODED"
22615,"NC",27,"F","DEM","B","MODERATELY WEALTHY",10000,"URBAN",0,0,1,1,1,89.400002,63.290001,61.299999,77.610001,95.32,1,0.64499998,0.059999999,NA,0.30199999,"UNCODED"
22711,"NC",53,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",112000,"URBAN",0,1,1,1,1,98.900002,85.889999,65.5,98.550003,96.779999,9,0.671,0.34,0.207,0.89300001,"UNCODED"
21765,"NC",38,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",106000,"URBAN",0,1,1,1,1,98.699997,80.730003,65.199997,90.889999,98.540001,9,0.58099997,0.168,0.046,0.17299999,"UNCODED"
22214,"NC",40,"F","DEM","B","BLUE COLLAR, UNIONS",47000,"RURAL",0,1,0,1,0,93.5,57.09,65.199997,98.080002,97.139999,9,0.433,0.148,0.046999998,0.40900001,"UNCODED"
22122,"NC",41,"F","DEM","B","MODERATELY WEALTHY",39000,"URBAN",0,1,0,1,1,82.800003,48.43,59.700001,89.660004,96.910004,7,0.51599997,0.14399999,0.046,0.33399999,"UNCODED"
22093,"NC",63,"F","DEM","B","SINGLES, SERVICE ECONOMY",31000,"CLUSTER",1,1,1,1,1,98.099998,82.830002,58.299999,98.550003,97.190002,9,0.23899999,0.204,0.19400001,0.141,"UNCODED"
22517,"NC",41,"F","DEM","B","NON-FAMILY, WORKING",5000,"URBAN",0,1,1,1,1,96.800003,87.43,62.799999,98.550003,94.82,4,0.37200001,0.118,0.046,0.102,"UNCODED"
21240,"NC",44,"F","DEM","B","MODERATELY WEALTHY",57000,"URBAN",0,1,1,1,1,86.5,77.760002,63.299999,77.610001,95.32,9,0.463,0.16,NA,0.124,"UNCODED"
21225,"NC",50,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",153000,"URBAN",1,1,1,1,1,95.599998,84.029999,43.700001,77.610001,92.650002,9,0.74299997,0.18099999,NA,0.87900001,"UNCODED"
21632,"NC",61,"F","DEM","B","SINGLES, SERVICE ECONOMY",17000,"URBAN",0,1,0,1,0,96.199997,46.720001,64.900002,96.209999,97.940002,4,0.31,0.15700001,0.046,0.168,"UNCODED"
22080,"NC",73,"F","DEM","B","NON-FAMILY, NOT WEALTHY",41000,"URBAN",0,1,1,1,1,93.699997,71.059998,54.299999,90.339996,97.169998,9,0.192,0.25799999,0.046999998,0.28,"UNCODED"
22010,"NC",75,"F","DEM","B","NON-FAMILY, NOT WEALTHY",20000,"URBAN",0,1,1,1,1,97.400002,81.589996,64.300003,98.080002,97.849998,9,0.245,0.109,0.18099999,0.097999997,"UNCODED"
22356,"NC",33,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",22000,"URBAN",0,1,1,1,1,84.400002,71.360001,60.200001,98.230003,96.169998,7,0.55699998,0.13,0.046,0.068999998,"UNCODED"
21472,"NC",46,"F","DEM","B","BLUE COLLAR, UNIONS",25000,"RURAL",0,1,0,1,0,77.699997,39.919998,64.300003,89.660004,97.360001,7,0.27200001,0.23899999,0.046,0.26699999,"UNCODED"
21276,"NC",41,"F","DEM","B","BLUE COLLAR, UNIONS",29000,"RURAL",0,1,0,1,1,74.300003,31.01,54.400002,94.330002,97.059998,3,0.23899999,0.34,0.046,0.88200003,"UNCODED"
21726,"NC",42,"F","DEM","B","NON-FAMILY, NOT WEALTHY",20000,"URBAN",0,1,1,1,1,93.599998,75.019997,63.200001,96.25,98.370003,5,0.33000001,0.106,0.046,0.26899999,"UNCODED"
21513,"NC",51,"F","DEM","B","MODERATELY WEALTHY",9000,"URBAN",0,1,0,1,1,80.699997,31.799999,64,96.849998,97.410004,1,0.37,0.126,0.046,0.141,"UNCODED"
21232,"NC",41,"F","DEM","B","MODERATELY WEALTHY",57000,"URBAN",0,1,1,1,1,97.699997,79.150002,67.199997,98.080002,97.669998,7,0.65200001,0.092,0.046,0.11,"UNCODED"
21404,"NC",58,"F","DEM","B","FACTORY/SERVICE",17000,"RURAL",0,1,0,1,1,58,35.799999,54.299999,95.209999,95.839996,7,0.197,0.12899999,0.046,0.081,"UNCODED"
21903,"NC",33,"F","DEM","B","MODERATELY WEALTHY",88000,"URBAN",0,1,1,1,1,98.300003,89.339996,66.800003,77.610001,97.220001,9,0.69999999,0.21699999,NA,0.44499999,"UNCODED"
21359,"NC",58,"F","DEM","B","FACTORY/SERVICE",7000,"URBAN",0,1,1,1,1,98.800003,68.199997,60.099998,96.25,94.800003,4,0.23899999,0.117,0.046,0.025,"UNCODED"
21768,"NC",50,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",131000,"URBAN",0,1,1,1,1,98.300003,89.599998,80.800003,96.209999,99.279999,9,0.82999998,0.134,0.046,0.13600001,"UNCODED"
21732,"NC",48,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",74000,"URBAN",0,1,1,1,1,95.800003,75.199997,62.700001,96.849998,97.620003,9,0.322,0.25799999,0.145,0.20900001,"UNCODED"
21633,"NC",57,"F","DEM","B","BLUE COLLAR, UNIONS",32000,"RURAL",0,1,1,1,1,98.5,86.019997,64.599998,98.550003,98.290001,8,0.38299999,0.20999999,0.219,0.142,"UNCODED"
21214,"NC",60,"F","DEM","B","NON-FAMILY, NOT WEALTHY",64000,"URBAN",0,1,1,1,1,97.5,77.260002,59.400002,93.82,99.059998,9,0.32100001,0.234,0.061999999,0.60900003,"UNCODED"
22381,"NC",48,"F","DEM","B","BLUE COLLAR, UNIONS",47000,"RURAL",0,1,0,1,1,83.900002,48.43,56.900002,98.080002,94.800003,8,0.242,0.223,0.046,0.87099999,"UNCODED"
21193,"NC",87,"F","DEM","B","SINGLES, SERVICE ECONOMY",5000,"URBAN",1,1,1,1,1,97.599998,73.860001,59.700001,96.25,99.029999,9,0.13500001,0.104,0.046,0.093999997,"UNCODED"
21422,"NC",42,"F","DEM","B","NON-FAMILY, NOT WEALTHY",10000,"URBAN",0,1,1,1,1,96,77.839996,67.199997,98.230003,96.589996,2,0.42199999,0.118,0.046,0.51099998,"UNCODED"
21241,"NC",61,"F","DEM","B","TRADITIONAL FAMILY, RURAL ECONOMY",5000,"URBAN",0,1,0,1,0,66.099998,46.189999,56.799999,96.849998,98.309998,9,0.197,0.116,0.046999998,0.193,"UNCODED"
22661,"NC",37,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",49000,"URBAN",0,1,1,1,1,86.5,49.720001,57.5,44.419998,93.709999,8,0.34900001,0.223,0.046,0.85799998,"UNCODED"
21090,"NC",33,"F","DEM","B","BLUE COLLAR, UNIONS",22000,"RURAL",0,0,0,1,1,61.400002,46.779999,59.299999,NA,95.449997,7,0.31999999,0.183,NA,0.583,"UNCODED"
21640,"NC",68,"F","DEM","B","SINGLES, SERVICE ECONOMY",7000,"URBAN",0,1,1,1,1,94.199997,67.559998,59.700001,94.330002,96.300003,0,0.20999999,0.117,0.046,0.083999999,"UNCODED"
21235,"NC",31,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",9000,"URBAN",0,0,0,1,0,NA,21.83,64.800003,NA,95.300003,1,0.34299999,0.104,NA,0.113,"UNCODED"
21370,"NC",45,"F","DEM","B","NON-FAMILY, NOT WEALTHY",78000,"CLUSTER",1,1,1,1,0,92.400002,66.93,62,98.080002,96.389999,9,0.463,0.23199999,0.169,0.53899997,"UNCODED"
22115,"NC",44,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",41000,"URBAN",0,1,1,1,1,93.699997,79.870003,69.699997,96.25,97.489998,7,0.49900001,0.138,0.046,0.101,"UNCODED"
21416,"NC",38,"F","DEM","B","SINGLES, SERVICE ECONOMY",48000,"URBAN",0,0,0,1,1,8.5,66.870003,64.800003,NA,96.239998,7,0.27200001,0.126,NA,0.081,"UNCODED"
22426,"NC",85,"F","DEM","B","TRADITIONALLY LIBERAL, WHIE COLLAR",27000,"URBAN",0,1,1,1,1,97.699997,75.550003,72.699997,98.230003,99.529999,7,0.30700001,0.11,0.046,0.034000002,"UNCODED"
22223,"NC",79,"F","DEM","B","FACTORY/SERVICE",15000,"URBAN",1,1,1,1,1,98.300003,76.760002,47.5,94.330002,92.459999,9,0.086999997,0.17399999,0.20999999,0.33199999,"UNCODED"
22392,"NC",62,"F","DEM","B","SINGLES, SERVICE ECONOMY",9000,"URBAN",0,1,1,1,0,98.699997,87.120003,64.599998,98.550003,98.190002,3,0.249,0.15700001,0.046,0.083999999,"UNCODED"
21239,"NC",91,"F","DEM","B","FACTORY/SERVICE",5000,"URBAN",1,1,0,1,0,72.199997,36.169998,56.900002,94.330002,95.019997,3,0.068999998,0.098999999,0.046,0.041000001,"UNCODED"
21552,"NC",62,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",64000,"URBAN",0,0,0,1,1,34.5,66.739998,60.5,NA,94.730003,9,0.43099999,0.26800001,NA,0.366,"UNCODED"
21579,"NC",30,"F","DEM","B","BLUE COLLAR, UNIONS",66000,"RURAL",0,1,0,1,1,96.199997,59.139999,61.299999,98.080002,95.220001,9,0.375,0.211,0.046,0.79699999,"UNCODED"
21109,"NC",68,"F","DEM","B","FACTORY/SERVICE",15000,"URBAN",0,1,1,1,1,97.599998,91.470001,58.099998,96.25,97.949997,9,0.26199999,0.156,0.046,0.60000002,"UNCODED"
22466,"NC",79,"F","DEM","B","TRADITIONAL FAMILY, RURAL ECONOMY",38000,"URBAN",1,1,1,1,0,98.300003,82.239998,51.200001,98.230003,96.779999,9,0.183,0.139,0.046,0.093000002,"UNCODED"
722,"NC",52,"F","DEM","B","BLUE COLLAR, UNIONS",150000,"RURAL",0,1,1,1,1,94.300003,80.080002,54.700001,77.610001,96.629997,9,0.336,0.27700001,NA,0.456,"UNCODED"
370,"NC",44,"F","DEM","B","NON-FAMILY, NOT WEALTHY",76000,"URBAN",0,1,1,1,1,96.199997,74.25,69.199997,89.650002,94.900002,8,0.68300003,0.13,0.046,0.116,"UNCODED"
1357,"NC",61,"F","DEM","B","FACTORY/SERVICE",27000,"RURAL",0,1,1,1,0,98.300003,85.519997,56.5,98.230003,99.169998,9,0.16500001,0.252,0.046999998,0.796,"UNCODED"
635,"NC",52,"F","DEM","B","BLUE COLLAR, UNIONS",39000,"RURAL",0,1,1,1,1,99.099998,89.610001,56.700001,98.230003,98.730003,5,0.25299999,0.31600001,0.185,0.85299999,"UNCODED"
784,"NC",55,"F","DEM","B","NON-FAMILY, NOT WEALTHY",5000,"URBAN",0,1,0,1,0,36.5,10.73,51.700001,77.610001,94.900002,1,0.241,0.155,NA,0.16599999,"UNCODED"
1673,"NC",53,"F","DEM","B","NON-FAMILY, WORKING",20000,"URBAN",0,1,1,1,1,92.800003,59.790001,58.700001,56.400002,96.470001,7,0.214,0.227,0.046,0.48100001,"UNCODED"
1359,"NC",101,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",6000,"RURAL",0,1,1,1,1,97.099998,84.300003,59.299999,93.379997,99.349998,6,0.15800001,0.21799999,0.046999998,0.398,"UNCODED"
478,"NC",79,"F","DEM","B","FACTORY/SERVICE",5000,"URBAN",0,0,0,1,1,68.5,44.509998,49.400002,NA,96.790001,8,0.090000004,0.2,NA,0.088,"UNCODED"
873,"NC",38,"F","DEM","B","FACTORY/SERVICE",42000,"URBAN",0,1,0,1,1,73.400002,53.41,57.5,96.25,96.169998,9,0.59299999,0.215,0.046,0.61199999,"UNCODED"
304,"NC",51,"F","DEM","B","MODERATELY WEALTHY",28000,"CLUSTER",1,1,1,1,1,98.5,82.730003,52.299999,77.610001,94.029999,9,0.40599999,0.21600001,NA,0.19499999,"UNCODED"
1004,"NC",53,"F","DEM","B","SINGLES, SERVICE ECONOMY",74000,"URBAN",0,1,1,1,1,97.400002,85.279999,58.299999,98.230003,99.43,9,0.214,0.199,0.046999998,0.153,"UNCODED"
1544,"NC",73,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",55000,"URBAN",0,1,0,1,1,96.5,60.720001,54.099998,98.080002,96.910004,9,0.208,0.214,0.26300001,0.25999999,"UNCODED"
1642,"NC",59,"F","DEM","B","SINGLES, SERVICE ECONOMY",7000,"CLUSTER",1,1,1,1,0,86.599998,62.77,60.099998,96.849998,97.589996,5,0.34999999,0.164,0.046999998,0.025,"UNCODED"
125,"NC",65,"F","DEM","B","FACTORY/SERVICE",26000,"CLUSTER",0,0,0,0,1,65.699997,25.85,49,NA,94.279999,5,0.163,0.31999999,NA,0.19599999,"UNCODED"
893,"NC",61,"F","DEM","B","SINGLES, SERVICE ECONOMY",10000,"CLUSTER",1,1,1,1,1,98.5,79.959999,51.400002,97.260002,96.720001,9,0.152,0.28200001,0.046,0.083999999,"UNCODED"
1003,"NC",66,"F","DEM","B","FACTORY/SERVICE",8000,"CLUSTER",0,0,0,0,0,27.9,5.7399998,41.400002,NA,96.309998,9,0.13500001,0.26100001,NA,0.15000001,"UNCODED"
403,"NC",68,"F","DEM","B","FACTORY/SERVICE",18000,"RURAL",0,1,1,1,1,88.900002,58.860001,45.599998,84.150002,95.029999,7,0.132,0.236,0.046999998,0.235,"UNCODED"
402,"NC",51,"F","DEM","B","FACTORY/SERVICE",56000,"URBAN",0,1,1,1,1,98,83.339996,52.900002,98.550003,98.309998,8,0.27500001,0.242,0.046999998,0.602,"UNCODED"
208,"NC",50,"F","DEM","B","ENTRY-LEVEL WHITE COLLAR",35000,"CLUSTER",0,1,1,1,1,98.5,79.139999,49.5,77.610001,96.959999,5,0.30199999,0.22400001,NA,0.153,"UNCODED"
960,"NC",59,"F","DEM","B","SMALL TOWN",26000,"RURAL",0,1,0,1,0,96,64.900002,52,98.550003,98.489998,7,0.22400001,0.28999999,0.40200001,0.028000001,"UNCODED"
1061,"NC",59,"F","DEM","B","SINGLES, SERVICE ECONOMY",16000,"URBAN",0,0,0,1,0,2.9000001,32.080002,51.5,77.610001,95.18,4,0.149,0.14,NA,0.088,"UNCODED"
1235,"NC",52,"F","DEM","B","FACTORY/SERVICE",23000,"RURAL",0,1,1,1,0,71.099998,68.809998,42.599998,98.230003,96.489998,7,0.178,0.26699999,0.046999998,0.838,"UNCODED"
946,"NC",61,"F","DEM","B","NON-FAMILY, WORKING",35000,"CLUSTER",0,1,1,1,1,98.5,88.389999,56.700001,98.230003,99.269997,9,0.266,0.191,0.046,0.76300001,"UNCODED"
531,"NC",89,"F","DEM","B","NON-FAMILY, NOT WEALTHY",12000,"URBAN",0,0,0,1,1,90.300003,64.900002,62.900002,91.199997,99.300003,6,0.15000001,0.068999998,NA,0.083999999,"UNCODED"
1468,"NC",33,"F","DEM","B","AGRICULTURAL OR MINING",32000,"RURAL",0,1,1,1,1,97.699997,82.019997,54.299999,98.230003,97.220001,7,0.40799999,0.24600001,0.046,0.61199999,"UNCODED"
1656,"NC",80,"F","DEM","B","FACTORY/SERVICE",5000,"CLUSTER",1,1,1,1,1,91.900002,78.639999,58.099998,98.550003,98.589996,5,0.085000001,0.111,0.046999998,0.046,"UNCODED"
161,"NC",67,"F","DEM","B","NON-FAMILY, WORKING",20000,"CLUSTER",0,1,1,1,1,98.5,76.269997,56.700001,98.230003,98.889999,5,0.093000002,0.25099999,0.046,0.84899998,"UNCODED"
7,"NC",61,"F","DEM","B","FACTORY/SERVICE",38000,"RURAL",0,1,1,1,1,96.300003,78.120003,58.5,96.849998,98.089996,9,0.333,0.23100001,0.046999998,0.23199999,"UNCODED"
1289,"NC",30,"F","DEM","B","NON-FAMILY, NOT WEALTHY",16000,"URBAN",0,1,0,1,1,81.300003,26.709999,56.5,98.080002,95.32,7,0.37099999,0.118,0.132,0.041999999,"UNCODED"
1128,"NC",26,"F","DEM","B","FACTORY/SERVICE",12000,"CLUSTER",0,0,0,1,0,62.700001,42.32,61.900002,77.610001,98.480003,6,0.257,0.15000001,NA,0.079000004,"UNCODED"
1296,"NC",65,"F","DEM","B","TRADITIONAL FAMILY, RURAL ECONOMY",9000,"CLUSTER",0,1,1,1,1,98.400002,80.769997,56.599998,96.849998,98.849998,5,0.25999999,0.139,0.046,0.11,"UNCODED"
315,"NC",52,"F","DEM","B","TRADITIONAL FAMILY, RURAL ECONOMY",19000,"URBAN",0,1,1,1,1,97.400002,76.760002,57,98.230003,97.389999,5,0.19499999,0.132,0.046999998,0.021,"UNCODED"
202,"NC",82,"F","DEM","B","SINGLES, SERVICE ECONOMY",6000,"CLUSTER",0,1,1,1,1,98.300003,84.309998,52.299999,98.550003,99.650002,9,0.17200001,0.149,0.046,0.19400001,"UNCODED"
610,"NC",60,"F","DEM","B","BLUE COLLAR, UNIONS",38000,"RURAL",0,1,1,1,1,98.400002,84.410004,56.799999,98.230003,98.879997,9,0.227,0.236,0.046999998,0.155,"UNCODED"
1261,"NC",34,"F","DEM","B","FACTORY/SERVICE",16000,"CLUSTER",0,1,1,1,0,85.699997,52.279999,61,98.550003,95.459999,7,0.34900001,0.153,0.046,0.29300001,"UNCODED"
