"year","case_id","weight","weight_cumulative","state","st","cd","dist","dist_up","cong","cong_up","zipcode","county_fips","tookpost","weight_post","rvweight","rvweight_post","starttime","age","gender","party","race","familyincome","college_grad_prob","married_prob","pid3","pid3_leaner","pid7","ideo5","birthyr","race0","hispanic","educ","faminc","marstat","economy_retro","newsint","approval_pres","approval_rep","approval_sen1","approval_sen2","approval_gov","intent_pres_08","intent_pres_12","intent_pres_16","voted_pres_08","voted_pres_12","voted_pres_16","vv_regstatus","vv_party_gen","vv_party_prm","vv_turnout_gvm","vv_turnout_pvm","intent_rep","intent_rep_party","voted_rep","voted_rep_party","intent_gov","intent_gov_party","voted_gov","voted_gov_party","intent_sen","intent_sen_party","voted_sen","voted_sen_party","intent_rep_chosen","intent_sen_chosen","intent_gov_chosen","voted_rep_chosen","voted_sen_chosen","voted_gov_chosen","rep_current","rep_icpsr","sen1_current","sen1_icpsr","sen2_current","sen2_icpsr","gov_current"
2016,301405154,0.150092069156029,0.0762077378996556,"North Carolina","NC","NC-1",1,1,114,115,27834,37147,"Took Post-Election Survey",0.129302377387156,NA,NA,"28sep2016 18:30:27",68,"F","DEM","B",5000,1,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1948,"Black","No","Post-Grad","Less than 10k","Divorced","Gotten Worse / Somewhat Worse","Some Of The Time","Strongly Approve","Strongly Approve","Never Heard / Not Sure","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","G.K. Butterfield (D)","","Roy Cooper (D)","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301405156,0.196107967802073,0.0995718474289163,"North Carolina","NC","NC-1",1,1,114,115,27870,37083,"Took Post-Election Survey",0.180939001855638,NA,NA,"28sep2016 18:17:54",72,"F","NPA","B",55000,1,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Very Liberal",1944,"Black","No","Post-Grad","50k - 60k","Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301405275,0.600406160515863,0.304850186763472,"North Carolina","NC","NC-11",11,11,114,115,28655,37023,"Took Post-Election Survey",0.509768798999297,NA,NA,"28sep2016 16:38:44",56,"M","REP","C",55000,0,0,"Republican","Republican (Including Leaners)","Strong Republican","Very Conservative",1960,"White","No","2-Year","50k - 60k","Divorced","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Disapprove / Somewhat Disapprove","Strongly Disapprove","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Mark Meadows (R)","Richard Burr (R)","Pat McCrory (R)","Mark Meadows (R)","Richard Burr (R)","Pat McCrory (R)","Mark Meadows (R)",21348,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301405518,0.49107979867404,0.249340826571339,"North Carolina","NC","NC-5",5,5,114,115,27040,37067,"Took Post-Election Survey",0.414019016391299,NA,NA,"28sep2016 17:47:58",69,"M","REP","C",NA,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Very Conservative",1947,"White","No","Some College","Prefer not to say","Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)","Richard Burr (R)","Pat McCrory (R)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301405609,0.599502945180066,0.304391588264801,"North Carolina","NC","NC-3",3,3,114,115,28560,37049,"Took Post-Election Survey",0.547670854185554,NA,NA,"28sep2016 17:56:06",65,"M","REP","C",65000,1,1,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Moderate",1951,"White","No","Post-Grad","60k - 70k","Married","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","I'm Not Sure","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","I'm Not Sure","","[Republican / Candidate 2]","Republican","","","Pat McCrory (R)","Walter B. Jones (R)","Richard Burr (R)","Pat McCrory (R)","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301407331,0.751422741653845,0.381527336319599,"North Carolina","NC","NC-13",13,4,114,115,27616,37183,"Took Post-Election Survey",0.690948244148996,NA,NA,"28sep2016 18:02:41",34,"M","NPA","C",90000,1,1,"Independent","Independent (Excluding Leaners)","Independent","Moderate",1982,"White","No","Post-Grad","80k - 100k","Married","Gotten Better / Somewhat Better","Most Of The Time","Disapprove / Somewhat Disapprove","Never Heard / Not Sure","Approve / Somewhat Approve","Strongly Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"Gary Johnson (Libertarian)",NA,"Mitt Romney","Other / Someone Else","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","I'm Not Sure","","[Republican / Candidate 2]","Republican","I'm Not Sure","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","Richard Burr (R)","","Sue Googe (R)","Richard Burr (R)","Pat McCrory (R)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301408381,0.176256447830024,0.0894924379075045,"North Carolina","NC","NC-1",1,1,114,115,27713,37063,"Took Post-Election Survey",0.17475037202871,NA,NA,"28sep2016 17:08:29",67,"F","DEM","B",75000,1,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1949,"Black","No","4-Year","70k - 80k","Divorced","Gotten Much Better","Most Of The Time","Strongly Approve","Approve / Somewhat Approve","Strongly Disapprove","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301409183,0.264893291268051,0.134496903306379,"North Carolina","NC","NC-6",6,13,114,115,27282,37081,"Took Post-Election Survey",0.228202146239062,NA,NA,"28sep2016 17:53:19",73,"F","DEM","B",55000,1,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Moderate",1943,"Black","No","Post-Grad","50k - 60k","Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Bruce Davis (D)","Deborah K. Ross (D)","Roy Cooper (D)","Bruce Davis (D)","Deborah K. Ross (D)","Roy Cooper (D)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301412721,0.698204792060711,0.354506457888411,"North Carolina","NC","NC-9",9,9,114,115,28277,37119,"Took Post-Election Survey",0.536235987184264,NA,NA,"28sep2016 18:25:39",61,"F","DEM","C",150000,1,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Very Liberal",1955,"White","No","Post-Grad","150k+","Married","Gotten Much Better","Most Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Christian Cano (D)","Deborah K. Ross (D)","Roy Cooper (D)","Christian Cano (D)","Deborah K. Ross (D)","Roy Cooper (D)","Robert Pittenger (R)",21347,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301413265,0.56363198016715,0.286178466710256,"North Carolina","NC","NC-1",1,1,114,115,27705,37063,"Took Post-Election Survey",0.39704643620353,NA,NA,"28sep2016 18:17:00",59,"M","DEM","C",25000,0,0,"Independent","Democrat (Including Leaners)","Lean Democrat","Liberal",1957,"White","No","Some College","20k - 30k","Divorced","Stayed About The Same","Most Of The Time","Strongly Approve","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301418635,1.25276962971382,0.63608117422002,"North Carolina","NC","NC-6",6,1,114,115,27712,37063,"Took Post-Election Survey",0.973304510178727,NA,NA,"28sep2016 18:44:10",77,"M","REP","C",55000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Conservative",1939,"White","No","High School Graduate","50k - 60k","Married","Stayed About The Same","Most Of The Time","Strongly Disapprove","Never Heard / Not Sure","Strongly Approve","Approve / Somewhat Approve","Strongly Approve",NA,NA,"Gary Johnson (Libertarian)",NA,"Mitt Romney","Other / Someone Else","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","H. Powell Dew, Jr. (R)","Richard Burr (R)","Pat McCrory (R)","H. Powell Dew, Jr. (R)","Richard Burr (R)","Pat McCrory (R)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301419965,0.950026064712153,0.482366175271805,"North Carolina","NC","NC-13",13,4,114,115,27613,37183,"Took Post-Election Survey",0.743736031398287,NA,NA,"28sep2016 18:39:51",29,"F","REP","C",45000,1,1,"Independent","Republican (Including Leaners)","Lean Republican","Moderate",1987,"White","No","4-Year","40k - 50k","Married","Stayed About The Same","Most Of The Time","Disapprove / Somewhat Disapprove","Never Heard / Not Sure","Approve / Somewhat Approve","Approve / Somewhat Approve","Disapprove / Somewhat Disapprove",NA,NA,"Gary Johnson (Libertarian)",NA,"Mitt Romney","Other / Someone Else","Active","Republican Party","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Sue Googe (R)","Richard Burr (R)","","Sue Googe (R)","Richard Burr (R)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301420678,0.687665420368273,0.349155197957885,"North Carolina","NC","NC-7",7,7,114,115,28443,37141,"Took Post-Election Survey",0.583855394077388,NA,NA,"28sep2016 18:37:43",61,"M","NPA","C",90000,0,1,"Independent","Independent (Excluding Leaners)","Independent","Conservative",1955,"White","No","2-Year","80k - 100k","Domestic Partnership","Gotten Much Worse","Some Of The Time","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","David Rouzer (R)","Richard Burr (R)","Pat McCrory (R)","David Rouzer (R)","Richard Burr (R)","Pat McCrory (R)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301422905,1.03719735743316,0.526626522040366,"North Carolina","NC","NC-6",6,13,114,115,27262,37081,"Took Post-Election Survey",0.866382900672161,NA,NA,"29sep2016 09:17:11",24,"F","DEM","C",15000,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Very Liberal",1992,"White","No","Some College","10k - 20k","Single / Never Married","Gotten Much Worse","Some Of The Time","Strongly Approve","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Bruce Davis (D)","Deborah K. Ross (D)","Roy Cooper (D)","Bruce Davis (D)","Deborah K. Ross (D)","Roy Cooper (D)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301513403,2.76953564973304,1.40620385930718,"North Carolina","NC","NC-7",7,7,114,115,28431,37047,"Took Post-Election Survey",3.12692577895924,NA,NA,"29sep2016 09:28:10",41,"F","DEM","B",5000,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1975,"Black","No","High School Graduate","Less than 10k","Married","Gotten Much Better","Some Of The Time","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301523181,1.62289714852544,0.824009697703319,"North Carolina","NC","NC-9",9,12,114,115,28211,37119,"Took Post-Election Survey",1.39461817418412,NA,NA,"29sep2016 09:08:30",55,"M","NPA","C",NA,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1961,"White","No","High School Graduate","Prefer not to say","Single / Never Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"",NA,"Barack Obama","Hilary Clinton","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","","","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","","","","Alma Adams (D)","Deborah K. Ross (D)","Roy Cooper (D)","Robert Pittenger (R)",21347,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,301523265,1.23594535156303,0.627538816273489,"North Carolina","NC","NC-5",5,13,114,115,27028,37059,"Took Post-Election Survey",1.10621073770092,NA,NA,"05oct2016 17:05:32",50,"M","NPA","C",15000,0,0,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Not Sure",1966,"White","No","High School Graduate","10k - 20k","Separated","Stayed About The Same","Some Of The Time","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure",NA,NA,"Donald Trump (Republican)",NA,"Barack Obama","Donald Trump","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","I'm Not Sure","","I Did Not Vote In This Race","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","No One","","I Did Not Vote In This Race","","","","Roy Cooper (D)","","","Roy Cooper (D)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
